CIN,COMPANY_NAME,Change_Type,Field_Changed,Old_Value,New_Value,Date,STATE
U51909MH2004PTC311152,RAMDHANI AGENCIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U50400MH2022PTC391402,YAAVI FUELS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016PTC287341,MIDAS SHIPPING VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200PN2000PTC014459,INDICOM SOFTECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24231PN2000PTC014450,ESVEE PHARMACEUTICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140MH2008PTC233042,PEGASUS FININVEST ADVISORY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U73100MH2025PTC442730,INFLUCOMMERCE MARKETPLACE INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01409MH2022PTC382294,SHRADDHASAI AGRO PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490PN2023PTC217541,MALPANI ARCADE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45100MH1996PTC101296,HUNTINDIA COM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U64200PN2022PTC214637,BARAMATI NETWORKS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17110MH1987PTC042440,TURAKHIA TEXTILES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2015PTC271432,DADHIMATI POLYROPES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01112PN1998PTC012830,HANSRAJ EXPORTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC301747,TRUVIC FOOD AND BEVERAGES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U73100MH2023PTC414216,AISLES & SHELVES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC292715,CIGNA MULTIVENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U28255PN2025PTC238918,BHARATWARSH MANUFACTURING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92120MH2006PTC164402,ARC FILMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74901MH2025PTC439533,SINGH PROPERTIES SOLUTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2018PTC176358,DMD ENTERPRISES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1986PLC040270,G.M.INVESTMENTS SERVICES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52208PN1998PTC012816,SYNDICATE ASSOCIATES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24319PN2024PTC233105,INJAY STEEL INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92100MH1998PTC112904,VIRGIN RECORDS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900PN2010PTC137622,SHREEPRASAD CONSULTANCY SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018PTC309765,VIDWAT ADVISORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017FTC301726,VMZINC INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U21000MH2021PTC358749,PRAYAG PAPER PRODUCTS INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1927PTC001346,INDIAN DAILY MAIL LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2014PTC254377,TUDO BEM MEDIA & ENTERTAINMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2008PTC182726,PEERAGE PROPERTIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2018PTC178136,RAMZELL MANAGEMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH1993PTC073279,SIDDHA AMBA INFO NET PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46497MH2025PTC437835,ELIEVO LIFECARE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74140MH1981PTC024903,HJ CORPORATE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1993PTC072432,MOTEL SEA VIEW PVT.LTD.,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15122MH2013PTC250765,AKRIT EDUCATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52100MH2010PTC206359,DECENT GEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2023NPL397890,TELUGU TALLI FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1996PTC096664,FISCAL STOCK BROKING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2017PTC297893,NC MARINE & SURFACE TECHNOLOGY INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U19123MH2017PTC293540,COLOUR ME MAD PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1992PTC066356,CHARI AND SHETTY ENGINEERS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51470MH1997PTC106776,HARDAI CHEMICALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909PN1999PTC014075,SPARK AUTOMOTIVE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2018PTC317047,PRO PIPING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300MH2021NPL374188,FEDERATION OF RUMMY CONTROL COMMITTEE,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31001MH2023PTC412727,VIVID DECOR PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74120MH2015PTC266525,BALLISTIC ADS DIGITAL SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2014PTC254118,BANSILAL RATHI SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U29253MH2012PTC232057,ECOPOWER SYSTEMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U80904PN2013PTC147289,SHINY PEARLS EDUCATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2017PTC170446,DATABRUNT SOFTWARE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24230MH1985PLC036068,VISEN ORGANIC INDUSTRIES LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2018PTC310451,LIMINAL TECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U25209MH2003PTC141712,I-TECH PLAST INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24119PN2005PTC021507,THERMOCHEM PROCESSES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1979PTC021844,LAROZ INVESTMENTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24110MH2012PTC231828,PEP ANTIOXIDANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH1990PTC056094,AMBROSIA EXPORTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2022PTC215068,KEVOLUTION TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51219MH2004PTC150336,AGROCORP INDIA TRADE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2001PTC130381,ARK INFO SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2005PTC157321,LIVEMINDS SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U65990PN2022PTC210778,R BHARTI WEALTH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U22222MH2015PTC267333,ZHIZN FILMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55100PN2002PTC018434,CLUB AVALON (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2003PTC139194,NETAMORPHOSYS SOLUTIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92120MH2007PTC167019,ILLUMINATI FILMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74990MH2010PLC206183,GOLDCLUB PROJECTS INDIA LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2019PTC334184,SAWAKHANDE MULTITRADE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63119MH2024PTC418903,GSSB SHADOW OPS BHARAT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2016PTC157863,GAURAV PAWAR FILMS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2011PTC215120,KHUSHARAV BUILDERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72300MH2015PTC271291,ALL THINGS MOBILE TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74130MH2003PTC141546,AKS RESEARCH AND CORPORATE COMMUNICATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24110MH1983PTC031045,PATTANI INDUSTRIAL CHEMICALS (LIQUOR) PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U49219MH2025PTC447426,KINSMAK RENTALS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85100MH2020PTC338434,PILLSERVE HEALTHCARE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1994PTC081794,NILSUNA INVESTMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74300MH2008PTC185944,PEBBLE INC PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U80904MH2019NPL320310,MSO SCHOOL FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74100MH2005PTC154862,SECURITRANS CONSULTANTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72502PN2020PTC193965,COGCUES TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01100PN2022PTC213296,YARAPLUS FERTOCHEM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72300MH2000PTC129211,DIVERSIFIED EQUITY (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45400MH2007PTC170010,BERGGRUEN PROPERTIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2018PTC175403,FIRENEST REALITY CONSULTING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U25209MH2006PTC164613,POWER ADDITIVES (UAE) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2008PTC187277,TALOJA HOTELS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U64100PN2020PTC195398,BHIMA RIDDHI BROADBAND PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1987PTC044193,NARWAR SYNTHETICS PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U29308PN2021PTC202786,LEAPWORTH TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U22219MH2018OPC314996,WAMAN MEDIA NETWORK (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U35106MH2024PLC426804,JSW RENEW ENERGY SIXTEEN LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45202MH2011PTC220799,VHA PROJECTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH2005PTC157081,NEPHRITE INFOTECH AND LEASING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52100MH1982PTC028138,LICIT IMPEX TRADE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74300MH2003PTC138628,MEDIAWORKS ADVERTISING INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U88900PN2024NPL227781,PARASNATH SPIRITUAL FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH2008PTC182530,PARTHO FASHION ACCESSORIES MANUFACTURING COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74909MH2023PTC404601,EBULLIENT AUTOMATION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490MH2018PTC308000,YSA ENTERTAINMENT PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH1986PTC040269,VIKAS AGENCIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63020MH2019PTC329712,NEXTUFF VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2016OPC273222,JUGGERNAUT CONSULTANTS OPC PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85300PN2022NPL209420,KALESHWARI MANDIR ANNADAN CHHATRA FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51900MH2000PTC123448,ASIAN EXIM VENTURE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U41001PN2025PTC240916,S M JAIN INFRASTRUCTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U24246PN1995PTC089254,KUSUM DISTILLATION AND REFFINEING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85100PN2015NPL156116,VEDANSHI HEALTHCARE FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55101MH2007PTC173751,LANVIN HOTELS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01122PN2010PTC135629,ALLIANCE EXPORTERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH1998PTC113948,SEEPAGE CONTROL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U75220MH2019PTC329684,VARMASS SECURITY FORCE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U30000MH2009PTC198193,KNOTS INFOTECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200PN2010PTC135980,RAVIRAJ LUNKAD INFRACON INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92190MH1999PTC117845,PUNJAB ENTERTAINMENT COMPANY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01403MH2008PTC187394,JALGAON NATURAL EXTRACTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U90001PN2011PTC140035,CREST ENVIRO INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45203PN2022PTC212689,CUBICINCH CONSTRUCTION AND INTERIORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01639MH2023PTC411606,ABAI AGRO FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U15122MH2012PLC230786,SAHARA PURE EATABLES CORPORATION LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2015PTC156170,KARMARKAR INDUSTRIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U80900MH2010PTC203167,SMILE INSTITUTE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2017PLC173013,DNYANDEEP URBAN MULTIPLE NIDHI LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900PN2017PTC169853,WONDERWEB-TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01409PN2021PTC202827,VARAD AGRO CHEMICAL PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U46200MH2024PTC418807,ASHAPURAK FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74990MH2011PTC212906,FORTUNE CREATIVE MEDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490MH2017PTC289432,JUMPBALL EDUVENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17100MH1994PTC077517,DIVYA DYEING AND EXPORTS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2016NPL281359,KUTUMBA EDUCATION AND KNOWLEDGE FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH1998PTC116015,MARDI GRAS EVENTS AND CONFERENCES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92490MH2018NPL310794,EXTRA EDGE TABLE TENNIS FOUNDATION,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U55204MH2010PTC207090,BUTTERCUP AGRI PROJECTS AND HOSPITALITIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52290MH2024PTC423908,VERB LOGISTICS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999MH2020PTC336591,WASTEBIN SOLUTIONS INDIA PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200PN2018PTC177419,PURVIDHAAN TECHNOLOGY PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909PN2019OPC184118,TREVIN EXPORTS (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200PN2024PTC230996,K&G FINANCIAL SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2014PTC151493,SMART INFOHUB (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1907PTC000264,NEW GINNING PRESSING FACTORY COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45200MH2020PTC343029,I AND S INFRA VENTURES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62011PN2023PTC220848,LOCALIT TECHNOLOGIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72200MH2004PTC149844,DIEBOLD SOFTWARE SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U17299PN2021PTC207202,RAMKRISHNA SPINNING PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U51909MH2004PTC146475,MANGAL MERCANTILE PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72100PN2020PTC190568,SIGNALATM PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U73100PN2023PTC224086,RYZENDTECH PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01611MH2023PTC400729,SHRI GAJANANKRUPA AGROTECH FARMERS PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1993PTC070534,BRAHMASONIC SOUND PRODUCTION PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200MH2023PTC409603,ESSHANYA INTEGRATED SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U92111PN2005PTC020422,BRAVURA ANIMATIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U63030MH2020PTC347678,SAIKISEN MARITIME PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1981PTC025772,ALLOY CAST (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U45201MH2004PTC144112,ROCK SOLID DEVELOPERS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1995PTC092110,ENSEARCH SECURITIES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U62013MH2023OPC411297,INTELLICHECK OPTIMUM (OPC) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U01411MH2025PTC446279,YOGIRAJKRUPA FARMER PRODUCER COMPANY LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U85110MH2000PTC124504,VIDYA VIKAS HOSPITAL PVT LTD,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U67120MH1993PLC073770,VARESH COMMODITY BROKERS LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U99999MH1998PTC116231,UNITED PARCEL SERVICE (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74999PN2018PTC174203,R. B. SECURITY AND LABOUR SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U86900MH2025PTC439843,SAMPARKAA INNOVATIONS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U31900MH2019PTC319597,HITTEX HEATER PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U74900MH2012PTC226304,AL KHALID FOREX PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U27201MH1990PTC057873,MANJRI METAL & SERVICES PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U70200MH2024PTC429062,FIRSTHARVESTCAPITAL ADVISORS PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U52100MH2015PTC268728,DOIT RETAIL BRANDS (INDIA) PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
U72900MH2021PTC371544,WONDER ZONE TRAMPOLINE PARK PRIVATE LIMITED,DEREGISTRATION,N/A,ACTIVE,REMOVED,2025-10-18,Maharashtra
